ID,wl,U,V,Sal,Temp,TRACE_1
7756,-20.0,0,0,20,18,0
7757,-20.0,0,0,20,18,0
7758,-20.0,0,0,20,18,0
7759,-20.0,0,0,20,18,0
7760,-20.0,0,0,20,18,0
7761,-20.0,0,0,20,18,0
7762,-20.0,0,0,20,18,0
7763,-20.0,0,0,20,18,0
7764,-20.0,0,0,20,18,0
7765,-20.0,0,0,20,18,0
7766,-20.0,0,0,20,18,0
7767,-20.0,0,0,20,18,0
7768,-20.0,0,0,20,18,0
7769,-20.0,0,0,20,18,0
7770,-20.0,0,0,20,18,0
7771,-20.0,0,0,20,18,0
7772,-20.0,0,0,20,18,0
7773,-20.0,0,0,20,18,0
7774,-20.0,0,0,20,18,0
7775,-20.0,0,0,20,18,0
7776,-20.0,0,0,20,18,0
7777,-20.0,0,0,20,18,0
7778,-20.0,0,0,20,18,0
7779,-20.0,0,0,20,18,0
7780,-20.0,0,0,20,18,0
7781,-20.0,0,0,20,18,0
7782,-20.0,0,0,20,18,0
7783,-20.0,0,0,20,18,0
7784,-20.0,0,0,20,18,0
7785,-20.0,0,0,20,18,0
7786,-20.0,0,0,20,18,0
7787,-20.0,0,0,20,18,0
7788,-20.0,0,0,20,18,0
7789,-20.0,0,0,20,18,0
7790,0.81,0,0,20,18,0
7791,0.81,0,0,20,18,0
7792,0.81,0,0,20,18,0
7793,0.81,0,0,20,18,0
7794,-20.0,0,0,20,18,0
7795,-20.0,0,0,20,18,0
7796,-20.0,0,0,20,18,0
7797,-20.0,0,0,20,18,0
7798,-20.0,0,0,20,18,0
7799,-20.0,0,0,20,18,0
7800,-20.0,0,0,20,18,0
7801,-20.0,0,0,20,18,0
7802,-20.0,0,0,20,18,0
7803,-20.0,0,0,20,18,0
7804,-20.0,0,0,20,18,0
7805,-20.0,0,0,20,18,0
7806,-20.0,0,0,20,18,0
7807,-20.0,0,0,20,18,0
7808,-20.0,0,0,20,18,0
7809,-20.0,0,0,20,18,0
7810,-20.0,0,0,20,18,0
7811,-20.0,0,0,20,18,0
7812,-20.0,0,0,20,18,0
7813,-20.0,0,0,20,18,0
7814,-20.0,0,0,20,18,0
7815,0.81,0,0,20,18,0
7816,-20.0,0,0,20,18,0
7817,0.81,0,0,20,18,0
7818,0.81,0,0,20,18,0
7819,-20.0,0,0,20,18,0
7820,-20.0,0,0,20,18,0
7821,-20.0,0,0,20,18,0
7822,-20.0,0,0,20,18,0
7823,-20.0,0,0,20,18,0
7824,-20.0,0,0,20,18,0
7825,0.81,0,0,20,18,0
7826,-20.0,0,0,20,18,0
7827,-20.0,0,0,20,18,0
7828,-20.0,0,0,20,18,0
7829,-20.0,0,0,20,18,0
7830,-20.0,0,0,20,18,0
7831,-20.0,0,0,20,18,0
7832,-20.0,0,0,20,18,0
7833,-20.0,0,0,20,18,0
7834,-20.0,0,0,20,18,0
7835,-20.0,0,0,20,18,0
7836,-20.0,0,0,20,18,0
7837,-20.0,0,0,20,18,0
7838,-20.0,0,0,20,18,0
7839,-20.0,0,0,20,18,0
7840,-20.0,0,0,20,18,0
7841,-20.0,0,0,20,18,0
7842,-20.0,0,0,20,18,0
7843,-20.0,0,0,20,18,0
7844,-20.0,0,0,20,18,0
7845,-20.0,0,0,20,18,0
7846,-20.0,0,0,20,18,0
7847,-20.0,0,0,20,18,0
7848,-20.0,0,0,20,18,0
7849,-20.0,0,0,20,18,0
7850,-20.0,0,0,20,18,0
7851,-20.0,0,0,20,18,0
7852,-20.0,0,0,20,18,0
7853,-20.0,0,0,20,18,0
7854,-20.0,0,0,20,18,0
7855,-20.0,0,0,20,18,0
7856,-20.0,0,0,20,18,0
7857,-20.0,0,0,20,18,0
7858,-20.0,0,0,20,18,0
7859,-20.0,0,0,20,18,0
7860,-20.0,0,0,20,18,0
7861,-20.0,0,0,20,18,0
7862,-20.0,0,0,20,18,0
7863,-20.0,0,0,20,18,0
7864,-20.0,0,0,20,18,0
7865,-20.0,0,0,20,18,0
7866,-20.0,0,0,20,18,0
7867,-20.0,0,0,20,18,0
7868,-20.0,0,0,20,18,0
7869,-20.0,0,0,20,18,0
7870,-20.0,0,0,20,18,0
7871,-20.0,0,0,20,18,0
7872,-20.0,0,0,20,18,0
7873,-20.0,0,0,20,18,0
7874,-20.0,0,0,20,18,0
7875,-20.0,0,0,20,18,0
7876,-20.0,0,0,20,18,0
7877,-20.0,0,0,20,18,0
7878,-20.0,0,0,20,18,0
7879,-20.0,0,0,20,18,0
7880,-20.0,0,0,20,18,0
7881,-20.0,0,0,20,18,0
7882,-20.0,0,0,20,18,0
7883,-20.0,0,0,20,18,0
7884,-20.0,0,0,20,18,0
7885,-20.0,0,0,20,18,0
7886,-20.0,0,0,20,18,0
7887,-20.0,0,0,20,18,0
7888,-20.0,0,0,20,18,0
7889,-20.0,0,0,20,18,0
7890,-20.0,0,0,20,18,0
7891,-20.0,0,0,20,18,0
7892,-20.0,0,0,20,18,0
7893,-20.0,0,0,20,18,0
7894,-20.0,0,0,20,18,0
7895,-20.0,0,0,20,18,0
7896,-20.0,0,0,20,18,0
7897,-20.0,0,0,20,18,0
7898,-20.0,0,0,20,18,0
7899,-20.0,0,0,20,18,0
7900,-20.0,0,0,20,18,0
7901,-20.0,0,0,20,18,0
7902,-20.0,0,0,20,18,0
7903,-20.0,0,0,20,18,0
7904,-20.0,0,0,20,18,0
7905,-20.0,0,0,20,18,0
7906,-20.0,0,0,20,18,0
7907,-20.0,0,0,20,18,0
7908,-20.0,0,0,20,18,0
7909,-20.0,0,0,20,18,0
7910,-20.0,0,0,20,18,0
7911,-20.0,0,0,20,18,0
7912,-20.0,0,0,20,18,0
7913,-20.0,0,0,20,18,0
7914,-20.0,0,0,20,18,0
7915,-20.0,0,0,20,18,0
7916,-20.0,0,0,20,18,0
7917,-20.0,0,0,20,18,0
7918,0.81,0,0,20,18,0
7919,0.81,0,0,20,18,0
7920,0.81,0,0,20,18,0
7921,0.81,0,0,20,18,0
7922,-20.0,0,0,20,18,0
7923,-20.0,0,0,20,18,0
7924,-20.0,0,0,20,18,0
7925,-20.0,0,0,20,18,0
7926,-20.0,0,0,20,18,0
7927,-20.0,0,0,20,18,0
7928,-20.0,0,0,20,18,0
7929,-20.0,0,0,20,18,0
7930,-20.0,0,0,20,18,0
7931,-20.0,0,0,20,18,0
7932,-20.0,0,0,20,18,0
7933,-20.0,0,0,20,18,0
7934,-20.0,0,0,20,18,0
7935,-20.0,0,0,20,18,0
7936,-20.0,0,0,20,18,0
7937,-20.0,0,0,20,18,0
7938,-20.0,0,0,20,18,0
7939,-20.0,0,0,20,18,0
7940,-20.0,0,0,20,18,0
7941,-20.0,0,0,20,18,0
7942,-20.0,0,0,20,18,0
7943,-20.0,0,0,20,18,0
7944,-20.0,0,0,20,18,0
7945,-20.0,0,0,20,18,0
7946,0.81,0,0,20,18,0
7947,0.81,0,0,20,18,0
7948,0.81,0,0,20,18,0
7949,0.81,0,0,20,18,0
7950,0.81,0,0,20,18,0
7951,-20.0,0,0,20,18,0
7952,-20.0,0,0,20,18,0
7953,-20.0,0,0,20,18,0
7954,-20.0,0,0,20,18,0
7955,-20.0,0,0,20,18,0
7956,0.81,0,0,20,18,0
7957,0.81,0,0,20,18,0
7958,-20.0,0,0,20,18,0
7959,-20.0,0,0,20,18,0
7960,-20.0,0,0,20,18,0
7961,-20.0,0,0,20,18,0
7962,-20.0,0,0,20,18,0
7963,-20.0,0,0,20,18,0
7964,-20.0,0,0,20,18,0
7965,-20.0,0,0,20,18,0
7966,-20.0,0,0,20,18,0
7967,-20.0,0,0,20,18,0
7968,-20.0,0,0,20,18,0
7969,-20.0,0,0,20,18,0
7970,-20.0,0,0,20,18,0
7971,-20.0,0,0,20,18,0
7972,-20.0,0,0,20,18,0
7973,-20.0,0,0,20,18,0
7974,-20.0,0,0,20,18,0
7975,-20.0,0,0,20,18,0
7976,-20.0,0,0,20,18,0
7977,-20.0,0,0,20,18,0
7978,-20.0,0,0,20,18,0
7979,-20.0,0,0,20,18,0
7980,-20.0,0,0,20,18,0
7981,-20.0,0,0,20,18,0
7982,-20.0,0,0,20,18,0
7983,-20.0,0,0,20,18,0
7984,-20.0,0,0,20,18,0
7985,-20.0,0,0,20,18,0
7986,-20.0,0,0,20,18,0
7987,-20.0,0,0,20,18,0
7988,-20.0,0,0,20,18,0
7989,-20.0,0,0,20,18,0
7990,-20.0,0,0,20,18,0
7991,-20.0,0,0,20,18,0
7992,-20.0,0,0,20,18,0
7993,-20.0,0,0,20,18,0
7994,-20.0,0,0,20,18,0
7995,-20.0,0,0,20,18,0
7996,-20.0,0,0,20,18,0
7997,-20.0,0,0,20,18,0
7998,-20.0,0,0,20,18,0
7999,-20.0,0,0,20,18,0
8000,-20.0,0,0,20,18,0
8001,-20.0,0,0,20,18,0
8002,-20.0,0,0,20,18,0
8003,-20.0,0,0,20,18,0
8004,-20.0,0,0,20,18,0
8005,-20.0,0,0,20,18,0
8006,-20.0,0,0,20,18,0
8007,-20.0,0,0,20,18,0
8008,-20.0,0,0,20,18,0
8009,-20.0,0,0,20,18,0
8010,-20.0,0,0,20,18,0
8011,-20.0,0,0,20,18,0
8012,-20.0,0,0,20,18,0
8013,-20.0,0,0,20,18,0
8014,-20.0,0,0,20,18,0
8015,-20.0,0,0,20,18,0
8016,-20.0,0,0,20,18,0
8017,-20.0,0,0,20,18,0
8018,-20.0,0,0,20,18,0
8019,-20.0,0,0,20,18,0
8020,-20.0,0,0,20,18,0
8021,-20.0,0,0,20,18,0
8022,-20.0,0,0,20,18,0
8023,-20.0,0,0,20,18,0
8024,-20.0,0,0,20,18,0
8025,-20.0,0,0,20,18,0
8026,-20.0,0,0,20,18,0
8027,-20.0,0,0,20,18,0
8028,-20.0,0,0,20,18,0
8029,-20.0,0,0,20,18,0
8030,-20.0,0,0,20,18,0
8031,-20.0,0,0,20,18,0
8032,-20.0,0,0,20,18,0
8033,-20.0,0,0,20,18,0
8034,-20.0,0,0,20,18,0
8035,-20.0,0,0,20,18,0
8036,-20.0,0,0,20,18,0
8037,-20.0,0,0,20,18,0
8038,-20.0,0,0,20,18,0
8039,-20.0,0,0,20,18,0
8040,-20.0,0,0,20,18,0
8041,-20.0,0,0,20,18,0
8042,-20.0,0,0,20,18,0
8043,-20.0,0,0,20,18,0
8044,-20.0,0,0,20,18,0
8045,-20.0,0,0,20,18,0
8046,-20.0,0,0,20,18,0
8047,-20.0,0,0,20,18,0
8048,-20.0,0,0,20,18,0
8049,0.81,0,0,20,18,0
8050,0.81,0,0,20,18,0
8051,0.81,0,0,20,18,0
8052,0.81,0,0,20,18,0
8053,-20.0,0,0,20,18,0
8054,-20.0,0,0,20,18,0
8055,-20.0,0,0,20,18,0
8056,-20.0,0,0,20,18,0
8057,-20.0,0,0,20,18,0
8058,-20.0,0,0,20,18,0
8059,-20.0,0,0,20,18,0
8060,-20.0,0,0,20,18,0
8061,-20.0,0,0,20,18,0
8062,-20.0,0,0,20,18,0
8063,-20.0,0,0,20,18,0
8064,-20.0,0,0,20,18,0
8065,-20.0,0,0,20,18,0
8066,-20.0,0,0,20,18,0
8067,-20.0,0,0,20,18,0
8068,-20.0,0,0,20,18,0
8069,-20.0,0,0,20,18,0
8070,-20.0,0,0,20,18,0
8071,-20.0,0,0,20,18,0
8072,-20.0,0,0,20,18,0
8073,0.81,0,0,20,18,0
8074,0.81,0,0,20,18,0
8075,0.81,0,0,20,18,0
8076,0.81,0,0,20,18,0
8077,-20.0,0,0,20,18,0
8078,-20.0,0,0,20,18,0
8079,-20.0,0,0,20,18,0
8080,-20.0,0,0,20,18,0
8081,-20.0,0,0,20,18,0
8082,-20.0,0,0,20,18,0
8083,0.81,0,0,20,18,0
8084,0.81,0,0,20,18,0
8085,0.81,0,0,20,18,0
8086,-20.0,0,0,20,18,0
8087,-20.0,0,0,20,18,0
8088,-20.0,0,0,20,18,0
8089,-20.0,0,0,20,18,0
8090,-20.0,0,0,20,18,0
8091,-20.0,0,0,20,18,0
8092,-20.0,0,0,20,18,0
8093,-20.0,0,0,20,18,0
8094,-20.0,0,0,20,18,0
8095,-20.0,0,0,20,18,0
8096,-20.0,0,0,20,18,0
8097,-20.0,0,0,20,18,0
8098,-20.0,0,0,20,18,0
8099,-20.0,0,0,20,18,0
8100,-20.0,0,0,20,18,0
8101,-20.0,0,0,20,18,0
8102,-20.0,0,0,20,18,0
8103,-20.0,0,0,20,18,0
8104,-20.0,0,0,20,18,0
8105,-20.0,0,0,20,18,0
8106,-20.0,0,0,20,18,0
8107,-20.0,0,0,20,18,0
8108,-20.0,0,0,20,18,0
8109,-20.0,0,0,20,18,0
8110,-20.0,0,0,20,18,0
8111,-20.0,0,0,20,18,0
8112,-20.0,0,0,20,18,0
8113,-20.0,0,0,20,18,0
8114,-20.0,0,0,20,18,0
8115,-20.0,0,0,20,18,0
8116,-20.0,0,0,20,18,0
8117,-20.0,0,0,20,18,0
8118,-20.0,0,0,20,18,0
8119,-20.0,0,0,20,18,0
8120,-20.0,0,0,20,18,0
8121,-20.0,0,0,20,18,0
8122,-20.0,0,0,20,18,0
8123,-20.0,0,0,20,18,0
8124,-20.0,0,0,20,18,0
8125,-20.0,0,0,20,18,0
8126,-20.0,0,0,20,18,0
8127,-20.0,0,0,20,18,0
8128,-20.0,0,0,20,18,0
8129,-20.0,0,0,20,18,0
8130,-20.0,0,0,20,18,0
8131,-20.0,0,0,20,18,0
8132,-20.0,0,0,20,18,0
8133,-20.0,0,0,20,18,0
8134,-20.0,0,0,20,18,0
8135,-20.0,0,0,20,18,0
8136,-20.0,0,0,20,18,0
8137,-20.0,0,0,20,18,0
8138,-20.0,0,0,20,18,0
8139,-20.0,0,0,20,18,0
8140,-20.0,0,0,20,18,0
8141,-20.0,0,0,20,18,0
8142,-20.0,0,0,20,18,0
8143,-20.0,0,0,20,18,0
8144,-20.0,0,0,20,18,0
8145,-20.0,0,0,20,18,0
8146,-20.0,0,0,20,18,0
8147,-20.0,0,0,20,18,0
8148,-20.0,0,0,20,18,0
8149,-20.0,0,0,20,18,0
8150,-20.0,0,0,20,18,0
8151,-20.0,0,0,20,18,0
8152,-20.0,0,0,20,18,0
8153,-20.0,0,0,20,18,0
8154,-20.0,0,0,20,18,0
8155,-20.0,0,0,20,18,0
8156,-20.0,0,0,20,18,0
8157,-20.0,0,0,20,18,0
8158,-20.0,0,0,20,18,0
8159,-20.0,0,0,20,18,0
8160,-20.0,0,0,20,18,0
8161,-20.0,0,0,20,18,0
8162,-20.0,0,0,20,18,0
8163,-20.0,0,0,20,18,0
8164,-20.0,0,0,20,18,0
8165,-20.0,0,0,20,18,0
8166,-20.0,0,0,20,18,0
8167,-20.0,0,0,20,18,0
8168,-20.0,0,0,20,18,0
8169,-20.0,0,0,20,18,0
8170,-20.0,0,0,20,18,0
8171,-20.0,0,0,20,18,0
8172,-20.0,0,0,20,18,0
8173,-20.0,0,0,20,18,0
8174,-20.0,0,0,20,18,0
8175,-20.0,0,0,20,18,0
8176,-20.0,0,0,20,18,0
8177,-20.0,0,0,20,18,0
8178,-20.0,0,0,20,18,0
8179,-20.0,0,0,20,18,0
8180,-20.0,0,0,20,18,0
8181,-20.0,0,0,20,18,0
8182,-20.0,0,0,20,18,0
8183,-20.0,0,0,20,18,0
8184,-20.0,0,0,20,18,0
8185,0.81,0,0,20,18,0
8186,0.81,0,0,20,18,0
8187,0.81,0,0,20,18,0
8188,0.81,0,0,20,18,0
8189,-20.0,0,0,20,18,0
8190,-20.0,0,0,20,18,0
8191,-20.0,0,0,20,18,0
8192,-20.0,0,0,20,18,0
8193,-20.0,0,0,20,18,0
8194,-20.0,0,0,20,18,0
8195,-20.0,0,0,20,18,0
8196,-20.0,0,0,20,18,0
8197,-20.0,0,0,20,18,0
8198,-20.0,0,0,20,18,0
8199,-20.0,0,0,20,18,0
8200,-20.0,0,0,20,18,0
8201,-20.0,0,0,20,18,0
8202,-20.0,0,0,20,18,0
8203,-20.0,0,0,20,18,0
8204,-20.0,0,0,20,18,0
8205,-20.0,0,0,20,18,0
8206,-20.0,0,0,20,18,0
8207,-20.0,0,0,20,18,0
8208,-20.0,0,0,20,18,0
8209,-20.0,0,0,20,18,0
8210,-20.0,0,0,20,18,0
8211,-20.0,0,0,20,18,0
8212,0.81,0,0,20,18,0
8213,0.81,0,0,20,18,0
8214,0.81,0,0,20,18,0
8215,-20.0,0,0,20,18,0
8216,-20.0,0,0,20,18,0
8217,-20.0,0,0,20,18,0
8218,-20.0,0,0,20,18,0
8219,0.81,0,0,20,18,0
8220,0.81,0,0,20,18,0
8221,0.81,0,0,20,18,0
8222,0.81,0,0,20,18,0
8223,0.81,0,0,20,18,0
8224,0.81,0,0,20,18,0
8225,-20.0,0,0,20,18,0
8226,-20.0,0,0,20,18,0
8227,-20.0,0,0,20,18,0
8228,-20.0,0,0,20,18,0
8229,-20.0,0,0,20,18,0
8230,-20.0,0,0,20,18,0
8231,-20.0,0,0,20,18,0
8232,-20.0,0,0,20,18,0
8233,-20.0,0,0,20,18,0
8234,-20.0,0,0,20,18,0
8235,-20.0,0,0,20,18,0
8236,-20.0,0,0,20,18,0
8237,-20.0,0,0,20,18,0
8238,-20.0,0,0,20,18,0
8239,-20.0,0,0,20,18,0
8240,-20.0,0,0,20,18,0
8241,-20.0,0,0,20,18,0
8242,-20.0,0,0,20,18,0
8243,-20.0,0,0,20,18,0
8244,-20.0,0,0,20,18,0
8245,-20.0,0,0,20,18,0
8246,-20.0,0,0,20,18,0
8247,-20.0,0,0,20,18,0
8248,-20.0,0,0,20,18,0
8249,-20.0,0,0,20,18,0
8250,-20.0,0,0,20,18,0
8251,-20.0,0,0,20,18,0
8252,-20.0,0,0,20,18,0
8253,-20.0,0,0,20,18,0
8254,-20.0,0,0,20,18,0
8255,-20.0,0,0,20,18,0
8256,-20.0,0,0,20,18,0
8257,-20.0,0,0,20,18,0
8258,-20.0,0,0,20,18,0
8259,-20.0,0,0,20,18,0
8260,-20.0,0,0,20,18,0
8261,-20.0,0,0,20,18,0
8262,-20.0,0,0,20,18,0
8263,-20.0,0,0,20,18,0
8264,-20.0,0,0,20,18,0
8265,-20.0,0,0,20,18,0
8266,-20.0,0,0,20,18,0
8267,-20.0,0,0,20,18,0
8268,-20.0,0,0,20,18,0
8269,-20.0,0,0,20,18,0
8270,-20.0,0,0,20,18,0
8271,-20.0,0,0,20,18,0
8272,-20.0,0,0,20,18,0
8273,-20.0,0,0,20,18,0
8274,-20.0,0,0,20,18,0
8275,-20.0,0,0,20,18,0
8276,-20.0,0,0,20,18,0
8277,-20.0,0,0,20,18,0
8278,-20.0,0,0,20,18,0
8279,-20.0,0,0,20,18,0
8280,-20.0,0,0,20,18,0
8281,-20.0,0,0,20,18,0
8282,-20.0,0,0,20,18,0
8283,-20.0,0,0,20,18,0
8284,-20.0,0,0,20,18,0
8285,-20.0,0,0,20,18,0
8286,-20.0,0,0,20,18,0
8287,-20.0,0,0,20,18,0
8288,-20.0,0,0,20,18,0
8289,-20.0,0,0,20,18,0
8290,-20.0,0,0,20,18,0
8291,-20.0,0,0,20,18,0
8292,-20.0,0,0,20,18,0
8293,-20.0,0,0,20,18,0
8294,-20.0,0,0,20,18,0
8295,-20.0,0,0,20,18,0
8296,-20.0,0,0,20,18,0
8297,-20.0,0,0,20,18,0
8298,-20.0,0,0,20,18,0
8299,-20.0,0,0,20,18,0
8300,-20.0,0,0,20,18,0
8301,-20.0,0,0,20,18,0
8302,-20.0,0,0,20,18,0
8303,-20.0,0,0,20,18,0
8304,-20.0,0,0,20,18,0
8305,-20.0,0,0,20,18,0
8306,-20.0,0,0,20,18,0
8307,-20.0,0,0,20,18,0
8308,-20.0,0,0,20,18,0
8309,-20.0,0,0,20,18,0
8310,-20.0,0,0,20,18,0
8311,-20.0,0,0,20,18,0
8312,-20.0,0,0,20,18,0
8313,-20.0,0,0,20,18,0
8314,-20.0,0,0,20,18,0
8315,-20.0,0,0,20,18,0
8316,-20.0,0,0,20,18,0
8317,-20.0,0,0,20,18,0
8318,-20.0,0,0,20,18,0
8319,-20.0,0,0,20,18,0
8320,-20.0,0,0,20,18,0
8321,-20.0,0,0,20,18,0
8322,0.81,0,0,20,18,0
8323,0.81,0,0,20,18,0
8324,0.81,0,0,20,18,0
8325,0.81,0,0,20,18,0
8326,-20.0,0,0,20,18,0
8327,-20.0,0,0,20,18,0
8328,-20.0,0,0,20,18,0
8329,-20.0,0,0,20,18,0
8330,-20.0,0,0,20,18,0
8331,-20.0,0,0,20,18,0
8332,-20.0,0,0,20,18,0
8333,-20.0,0,0,20,18,0
8334,-20.0,0,0,20,18,0
8335,-20.0,0,0,20,18,0
8336,-20.0,0,0,20,18,0
8337,-20.0,0,0,20,18,0
8338,-20.0,0,0,20,18,0
8339,-20.0,0,0,20,18,0
8340,-20.0,0,0,20,18,0
8341,-20.0,0,0,20,18,0
8342,-20.0,0,0,20,18,0
8343,-20.0,0,0,20,18,0
8344,-20.0,0,0,20,18,0
8345,-20.0,0,0,20,18,0
8346,0.81,0,0,20,18,0
8347,-20.0,0,0,20,18,0
8348,0.81,0,0,20,18,0
8349,-20.0,0,0,20,18,0
8350,-20.0,0,0,20,18,0
8351,-20.0,0,0,20,18,0
8352,0.81,0,0,20,18,0
8353,0.81,0,0,20,18,0
8354,0.81,0,0,20,18,0
8355,0.81,0,0,20,18,0
8356,0.81,0,0,20,18,0
8357,0.81,0,0,20,18,0
8358,0.81,0,0,20,18,0
8359,-20.0,0,0,20,18,0
8360,-20.0,0,0,20,18,0
8361,-20.0,0,0,20,18,0
8362,-20.0,0,0,20,18,0
8363,-20.0,0,0,20,18,0
8364,-20.0,0,0,20,18,0
8365,-20.0,0,0,20,18,0
8366,-20.0,0,0,20,18,0
8367,-20.0,0,0,20,18,0
8368,-20.0,0,0,20,18,0
8369,-20.0,0,0,20,18,0
8370,-20.0,0,0,20,18,0
8371,-20.0,0,0,20,18,0
8372,-20.0,0,0,20,18,0
8373,-20.0,0,0,20,18,0
8374,-20.0,0,0,20,18,0
8375,-20.0,0,0,20,18,0
8376,-20.0,0,0,20,18,0
8377,-20.0,0,0,20,18,0
8378,-20.0,0,0,20,18,0
8379,-20.0,0,0,20,18,0
8380,-20.0,0,0,20,18,0
8381,-20.0,0,0,20,18,0
8382,-20.0,0,0,20,18,0
8383,-20.0,0,0,20,18,0
8384,-20.0,0,0,20,18,0
8385,-20.0,0,0,20,18,0
8386,-20.0,0,0,20,18,0
8387,-20.0,0,0,20,18,0
8388,-20.0,0,0,20,18,0
8389,-20.0,0,0,20,18,0
8390,-20.0,0,0,20,18,0
8391,-20.0,0,0,20,18,0
8392,-20.0,0,0,20,18,0
8393,-20.0,0,0,20,18,0
8394,-20.0,0,0,20,18,0
8395,-20.0,0,0,20,18,0
8396,-20.0,0,0,20,18,0
8397,-20.0,0,0,20,18,0
8398,-20.0,0,0,20,18,0
8399,-20.0,0,0,20,18,0
8400,-20.0,0,0,20,18,0
8401,-20.0,0,0,20,18,0
8402,-20.0,0,0,20,18,0
8403,-20.0,0,0,20,18,0
8404,-20.0,0,0,20,18,0
8405,-20.0,0,0,20,18,0
8406,-20.0,0,0,20,18,0
8407,-20.0,0,0,20,18,0
8408,-20.0,0,0,20,18,0
8409,-20.0,0,0,20,18,0
8410,-20.0,0,0,20,18,0
8411,-20.0,0,0,20,18,0
8412,-20.0,0,0,20,18,0
8413,-20.0,0,0,20,18,0
8414,-20.0,0,0,20,18,0
8415,-20.0,0,0,20,18,0
8416,-20.0,0,0,20,18,0
8417,-20.0,0,0,20,18,0
8418,-20.0,0,0,20,18,0
8419,-20.0,0,0,20,18,0
8420,-20.0,0,0,20,18,0
8421,-20.0,0,0,20,18,0
8422,-20.0,0,0,20,18,0
8423,-20.0,0,0,20,18,0
8424,-20.0,0,0,20,18,0
8425,-20.0,0,0,20,18,0
8426,-20.0,0,0,20,18,0
8427,-20.0,0,0,20,18,0
8428,-20.0,0,0,20,18,0
8429,-20.0,0,0,20,18,0
8430,-20.0,0,0,20,18,0
8431,-20.0,0,0,20,18,0
8432,-20.0,0,0,20,18,0
8433,-20.0,0,0,20,18,0
8434,-20.0,0,0,20,18,0
8435,-20.0,0,0,20,18,0
8436,-20.0,0,0,20,18,0
8437,-20.0,0,0,20,18,0
8438,-20.0,0,0,20,18,0
8439,-20.0,0,0,20,18,0
8440,-20.0,0,0,20,18,0
8441,-20.0,0,0,20,18,0
8442,-20.0,0,0,20,18,0
8443,-20.0,0,0,20,18,0
8444,-20.0,0,0,20,18,0
8445,-20.0,0,0,20,18,0
8446,-20.0,0,0,20,18,0
8447,-20.0,0,0,20,18,0
8448,-20.0,0,0,20,18,0
8449,-20.0,0,0,20,18,0
8450,-20.0,0,0,20,18,0
8451,-20.0,0,0,20,18,0
8452,-20.0,0,0,20,18,0
8453,-20.0,0,0,20,18,0
8454,-20.0,0,0,20,18,0
8455,-20.0,0,0,20,18,0
8456,-20.0,0,0,20,18,0
8457,-20.0,0,0,20,18,0
8458,-20.0,0,0,20,18,0
8459,0.81,0,0,20,18,0
8460,0.81,0,0,20,18,0
8461,0.81,0,0,20,18,0
8462,0.81,0,0,20,18,0
8463,-20.0,0,0,20,18,0
8464,-20.0,0,0,20,18,0
8465,-20.0,0,0,20,18,0
8466,-20.0,0,0,20,18,0
8467,-20.0,0,0,20,18,0
8468,-20.0,0,0,20,18,0
8469,-20.0,0,0,20,18,0
8470,-20.0,0,0,20,18,0
8471,-20.0,0,0,20,18,0
8472,-20.0,0,0,20,18,0
8473,-20.0,0,0,20,18,0
8474,-20.0,0,0,20,18,0
8475,-20.0,0,0,20,18,0
8476,-20.0,0,0,20,18,0
8477,-20.0,0,0,20,18,0
8478,-20.0,0,0,20,18,0
8479,-20.0,0,0,20,18,0
8480,-20.0,0,0,20,18,0
8481,-20.0,0,0,20,18,0
8482,-20.0,0,0,20,18,0
8483,-20.0,0,0,20,18,0
8484,0.81,0,0,20,18,0
8485,-20.0,0,0,20,18,0
8486,-20.0,0,0,20,18,0
8487,-20.0,0,0,20,18,0
8488,-20.0,0,0,20,18,0
8489,-20.0,0,0,20,18,0
8490,-20.0,0,0,20,18,0
8491,0.81,0,0,20,18,0
8492,0.81,0,0,20,18,0
8493,0.81,0,0,20,18,0
8494,0.81,0,0,20,18,0
8495,0.81,0,0,20,18,0
8496,-20.0,0,0,20,18,0
8497,-20.0,0,0,20,18,0
8498,-20.0,0,0,20,18,0
8499,-20.0,0,0,20,18,0
8500,-20.0,0,0,20,18,0
8501,-20.0,0,0,20,18,0
8502,-20.0,0,0,20,18,0
8503,-20.0,0,0,20,18,0
8504,-20.0,0,0,20,18,0
8505,-20.0,0,0,20,18,0
8506,-20.0,0,0,20,18,0
8507,-20.0,0,0,20,18,0
8508,-20.0,0,0,20,18,0
8509,-20.0,0,0,20,18,0
8510,-20.0,0,0,20,18,0
8511,-20.0,0,0,20,18,0
8512,-20.0,0,0,20,18,0
8513,-20.0,0,0,20,18,0
8514,-20.0,0,0,20,18,0
8515,-20.0,0,0,20,18,0
8516,-20.0,0,0,20,18,0
8517,-20.0,0,0,20,18,0
8518,-20.0,0,0,20,18,0
8519,-20.0,0,0,20,18,0
8520,-20.0,0,0,20,18,0
8521,-20.0,0,0,20,18,0
8522,-20.0,0,0,20,18,0
8523,-20.0,0,0,20,18,0
8524,-20.0,0,0,20,18,0
8525,-20.0,0,0,20,18,0
8526,-20.0,0,0,20,18,0
8527,-20.0,0,0,20,18,0
8528,-20.0,0,0,20,18,0
8529,-20.0,0,0,20,18,0
8530,-20.0,0,0,20,18,0
8531,-20.0,0,0,20,18,0
8532,-20.0,0,0,20,18,0
8533,-20.0,0,0,20,18,0
8534,-20.0,0,0,20,18,0
8535,-20.0,0,0,20,18,0
